Student ID,Sex,Campus Name,Major,Student Status,Admission Year,Graduate Year,Expected Graduate Year,Secondary School GPA,GAT Scores,AAT Score,School Name,Student GPA,Last Semester GPA,Math Score,CS Score,English Score,Admission Score,Grade
102562,Female,Main Campus,CNET,graduate,2019,2025,2024,73.15,81,56,School D,3.91,3.46,57,62,57,83,B
102563,Male,West Campus,CNET,regular,2020,2026,2023,77.49,50,74,School A,2.5,2.07,53,35,53,46,C
102564,Female,Main Campus,IT,graduate,2017,2021,2020,65.55,97,92,School B,3.71,3.61,92,49,92,78,B
102565,Female,West Campus,CNET,graduate,2020,2024,2025,94.21,98,76,School B,3.56,3.36,77,96,77,67,B
102566,Female,Main Campus,CNET,discontinuous,2022,2026,2027,90.23,97,57,School A,2.81,2.54,70,40,70,47,C
102567,Female,North Campus,IT,regular,2015,2020,2021,95.36,88,52,School B,0.5,0.28,89,46,89,60,E
102568,Female,North Campus,IT,regular,2017,2020,2020,71.16,96,57,School D,2.52,2.82,71,56,71,55,C
102569,Male,Main Campus,CNET,graduate,2021,2025,2025,95.96,62,89,School D,2.63,3.06,45,47,45,62,C
102570,Female,North Campus,CS,regular,2018,2023,2023,69.13,76,69,School A,3.83,3.74,98,67,99,82,B
102571,Male,West Campus,CS,discontinuous,2019,2022,2023,67.18,83,53,School A,3.13,3.54,82,89,82,74,B
102572,Male,West Campus,CS,regular,2018,2021,2024,82.01,67,53,School A,4.64,4,94,99,94,100,A
102573,Male,West Campus,IT,graduate,2018,2023,2021,62.74,69,71,School B,2.09,2.07,46,79,46,57,C
102574,Male,West Campus,IT,graduate,2015,2021,2020,76.32,83,85,School B,3.93,3.66,53,82,53,82,B
102575,Female,Main Campus,CNET,graduate,2022,2026,2028,79.51,78,88,School D,1.49,1.63,44,48,44,36,D
102576,Male,Main Campus,IT,discontinuous,2018,2021,2022,89.03,79,77,School D,2.34,2.82,35,47,35,54,C
102577,Male,Main Campus,IT,discontinuous,2015,2020,2018,96.98,100,66,School A,4.39,4,79,63,79,93,A
102578,Female,Main Campus,CNET,regular,2017,2022,2023,83.79,87,89,School A,3.88,3.74,98,60,99,80,B
102579,Female,West Campus,CS,regular,2015,2021,2021,90.38,77,54,School D,3.2,3.35,67,97,67,73,B
102580,Female,North Campus,CS,graduate,2020,2024,2025,60.86,70,87,School C,3.95,3.57,98,79,99,89,B
102581,Male,Main Campus,CS,graduate,2021,2027,2026,81.54,83,93,School A,2.61,3,43,35,43,46,C
102582,Female,West Campus,CS,regular,2019,2025,2023,69.1,70,94,School D,3.58,3.58,45,50,45,74,B
102583,,West Campus,IT,graduate,2022,2028,2027,94.01,54,94,School C,4.37,4,98,95,99,100,A
102584,Male,Main Campus,CS,regular,2015,2019,2019,71.2,50,92,,2.79,2.88,56,66,56,50,C
102585,Female,Main Campus,CS,discontinuous,2018,2021,2024,92.22,87,60,School A,3.17,3.29,42,87,42,68,B
,Female,North Campus,CS,discontinuous,2015,2021,2020,70.1,88,76,School B,4,3.57,48,59,48,78,A
102587,Female,North Campus,CS,graduate,2022,2028,2026,69.43,95,77,School A,1.55,1.73,49,40,49,40,D
102588,Female,Main Campus,CNET,regular,2020,2024,2023,80.23,95,83,School A,4.58,4,79,84,79,98,A
102589,Male,West Campus,IT,regular,2016,2021,2022,89.64,83,93,School B,2.65,2.86,81,58,81,56,C
102590,Female,Main Campus,CNET,regular,2016,2020,2019,60.4,54,58,School B,2.34,2.66,57,35,57,52,C
102591,Female,West Campus,IT,discontinuous,2017,2023,2023,88.49,76,69,School A,2.29,2.59,60,43,60,46,C
102592,Male,West Campus,CNET,graduate,2022,2027,2026,89.56,86,95,School C,4.13,4,78,87,78,86,A
102593,Female,West Campus,CNET,graduate,2017,2020,2022,69.01,65,59,School A,3.81,3.83,98,55,99,85,B
102594,Male,North Campus,CNET,discontinuous,2015,2019,2018,95.34,62,100,School D,3.79,3.43,82,98,82,82,B
102595,Female,West Campus,CS,regular,2015,2020,2019,76.05,52,60,School A,2.01,2.29,35,50,35,53,C
102596,Male,West Campus,CNET,regular,2021,2027,2026,63.1,56,52,School A,1.21,0.98,35,62,35,40,D
102597,Male,North Campus,IT,discontinuous,2019,2024,2025,97.26,73,87,School B,2.47,2.47,35,72,35,61,C
102598,Male,Main Campus,CNET,discontinuous,2020,2024,2026,78.79,60,58,School D,3.97,3.75,98,63,99,87,B
102599,Male,North Campus,IT,regular,2022,2027,2028,79.98,65,73,School D,3.83,3.46,65,53,65,82,B
102600,Female,North Campus,CNET,discontinuous,2017,2021,2022,99.9,80,83,School D,1.07,1.2,35,52,35,41,D
102601,Male,North Campus,CS,graduate,2017,2021,2022,78.4,80,52,School B,4.67,4,72,86,72,93,A
102602,Female,North Campus,CNET,discontinuous,2017,2023,2020,84.76,67,59,School B,2.68,2.93,43,35,43,45,C
102603,Male,North Campus,CS,regular,2022,2027,2025,86.55,89,52,School C,2.9,2.72,35,62,35,49,C
102604,Male,North Campus,CS,graduate,2022,2027,2025,76.26,51,64,School C,4.75,4,79,86,79,98,A
102605,Male,North Campus,CNET,graduate,2018,2023,2022,76.2,69,66,School B,1.93,1.94,36,35,36,37,D
102606,Female,Main Campus,CNET,discontinuous,2021,2027,2025,65.73,80,93,School D,2.72,2.27,67,37,67,57,C
102607,Male,Main Campus,IT,graduate,2020,2026,2026,84.2,69,82,School D,4.01,3.79,57,96,57,87,A
102608,Female,Main Campus,IT,graduate,2019,2022,2025,82.68,66,87,School A,3.08,3.29,45,90,45,71,B
102609,Female,North Campus,IT,discontinuous,2020,2024,2024,72.15,54,75,School C,1.62,1.18,35,55,35,43,D
102610,Female,North Campus,CS,graduate,2017,2020,2021,72.22,84,85,School A,2.05,,35,35,35,49,C
102611,Female,Main Campus,CNET,discontinuous,2017,2022,2023,63.47,59,68,School D,1.89,1.39,49,51,49,37,D
102612,Female,North Campus,CNET,discontinuous,2021,2024,2027,76.67,91,84,School D,2.43,2.18,35,35,35,51,C
102613,Female,Main Campus,CNET,discontinuous,2015,2018,2021,96.42,56,67,School A,0.5,0.74,35,41,35,60,E
102614,Female,Main Campus,IT,regular,2015,2020,2018,72.66,65,51,School D,2.05,1.87,81,35,81,,C
102615,Female,Main Campus,CNET,graduate,2020,2023,2023,87.45,,55,School B,2.48,2.08,78,66,78,55,C
102616,Female,North Campus,IT,regular,2015,2019,2021,70.69,85,87,School C,2.27,2.13,35,41,35,45,C
102617,Male,West Campus,CS,graduate,2016,2019,2022,96.66,62,53,School D,3.17,2.94,69,90,69,72,B
102618,Male,Main Campus,CNET,graduate,2016,2019,2020,91.98,94,67,School B,3.23,3.57,95,92,95,69,B
102619,Male,North Campus,CS,regular,2018,2022,2024,95.64,66,94,School D,2,1.81,60,35,60,48,C
102620,Male,North Campus,CS,discontinuous,2019,2022,2022,84.13,56,73,School A,2.42,2.71,54,66,54,48,C
102621,Male,Main Campus,CS,discontinuous,2016,2022,2021,97.13,79,74,School C,1.49,1.88,60,35,60,44,D
102622,Female,Main Campus,CNET,regular,2016,2020,2022,86,57,90,School A,2.78,2.71,52,35,52,46,C
102623,Female,Main Campus,CNET,discontinuous,2017,2023,2023,70.11,85,60,School D,3.27,3.68,53,99,53,72,B
102624,Female,West Campus,IT,regular,2019,2023,2025,72.29,,93,School C,3.22,3.1,74,91,74,68,B
102625,Female,West Campus,IT,graduate,2022,2028,2028,68.16,83,86,School B,4.2,4,93,74,93,75,A
102626,Female,Main Campus,IT,discontinuous,2021,2026,2027,80.8,81,64,School A,1.57,1.16,62,35,62,44,D
102627,Female,North Campus,CS,graduate,2015,2021,2020,80.75,50,73,School A,2.43,2.62,76,58,76,51,C
102628,Female,West Campus,CNET,regular,2020,2025,2025,93.69,94,86,School B,2.45,2.44,64,48,64,51,C
102629,Male,Main Campus,CS,discontinuous,2020,2023,2025,79.93,87,71,School D,4.7,4,98,90,99,96,A
102630,Male,Main Campus,CNET,graduate,2022,2028,2026,81.05,86,66,School C,1.34,1.47,35,36,,35,D
102631,Male,North Campus,CS,graduate,2022,2028,2025,96.93,74,100,School D,2.35,2.55,62,35,62,46,C
102632,Male,Main Campus,CS,discontinuous,2022,2025,2026,67.98,87,100,School C,1.76,1.26,35,67,35,38,D
102633,Female,Main Campus,CNET,discontinuous,2020,2026,2024,61.57,60,89,School A,3.74,3.41,51,87,51,76,B
102634,Female,West Campus,CS,graduate,2020,2024,2025,87.17,84,,School A,2.78,2.99,60,56,60,47,C
102635,Female,North Campus,CS,regular,2022,2028,2028,,74,70,School D,1.43,1.6,66,40,66,38,D
102636,Male,North Campus,CNET,discontinuous,2018,2023,2021,94.57,57,81,School D,2.52,2.99,42,35,42,53,C
102637,Female,North Campus,CNET,discontinuous,2016,2019,2019,66.02,99,72,School D,1.76,2.02,55,61,55,36,D
102638,Female,North Campus,CS,,2021,2027,2024,64.61,68,93,School D,2.24,2.69,35,56,35,46,C
102639,Female,North Campus,IT,discontinuous,2020,2025,2025,76.37,86,88,School A,1.89,2.09,35,63,35,40,D
102640,Male,Main Campus,CS,graduate,2019,2024,2024,80.47,99,85,School B,1.98,1.78,35,53,35,42,D
102641,Female,Main Campus,CNET,discontinuous,2019,2024,2024,65.72,70,89,School A,2.44,2.05,52,62,52,46,C
102642,Male,Main Campus,IT,discontinuous,2017,2021,2021,88.28,87,77,School D,2.84,3.12,35,51,35,45,C
102643,Male,North Campus,CS,regular,2020,2025,2025,83.83,60,90,School D,4.3,4,92,99,92,97,A
102644,Male,North Campus,IT,discontinuous,2020,2024,2023,92.99,86,51,School B,4.75,4,89,76,89,91,A
102645,Male,Main Campus,IT,graduate,2017,2020,2021,69.96,74,69,School B,2.28,2.14,35,60,35,46,C
102646,Female,North Campus,CS,graduate,2021,2026,2027,61.37,75,58,School B,1.31,1.77,60,35,60,36,D
102647,Male,Main Campus,CNET,regular,2018,2023,2024,86.85,83,65,School D,1.23,1.23,46,68,46,42,D
102648,Male,Main Campus,IT,discontinuous,2017,2023,2021,81.41,98,70,School C,2.29,2.22,35,35,35,45,C
102649,Female,Main Campus,CS,graduate,2015,2019,2019,60.67,99,53,School D,,3.77,93,99,93,87,B
102650,Female,North Campus,CS,discontinuous,2021,2026,2025,97.21,86,81,School D,1.91,1.62,66,56,66,44,D
102651,Male,North Campus,CNET,regular,2016,2020,2022,89.55,64,72,School D,1.9,1.77,70,38,70,42,D
102652,Female,West Campus,CS,discontinuous,2019,2024,2022,70.23,95,61,School C,3.06,2.93,44,80,44,70,B
,Male,Main Campus,CS,graduate,2022,2025,2026,89.43,71,97,School B,2.13,1.68,50,35,50,48,C
102654,Male,West Campus,CS,graduate,2018,2023,2022,63.62,86,51,School D,4.13,4,98,91,99,88,A
102655,Male,North Campus,CNET,discontinuous,2018,2024,2022,68.57,76,87,School D,2.36,2.28,75,56,75,55,C
102656,Male,Main Campus,IT,discontinuous,2018,2024,2024,61.29,70,76,School D,3.78,4,67,79,67,84,B
102657,Female,North Campus,IT,discontinuous,2019,2025,2024,86.15,59,95,School A,3.31,3.66,54,67,54,73,B
102658,Male,West Campus,CNET,discontinuous,2018,2023,2024,65.13,90,79,School D,2.38,2.09,65,,65,54,C
102659,Female,West Campus,IT,discontinuous,2021,2027,2025,95.43,81,57,School B,1.22,1.38,35,35,35,41,D
102660,Female,West Campus,IT,graduate,2016,2020,2019,91.43,65,66,School A,1.72,1.69,65,52,65,43,D
102661,Female,Main Campus,CNET,regular,2017,2022,2022,70.56,93,65,School B,1.63,2.01,54,35,54,35,D
102662,Female,West Campus,IT,regular,2015,2021,2020,83.44,72,73,School A,2.09,1.81,53,41,53,60,C
102663,Male,North Campus,IT,discontinuous,2018,2022,2021,91.39,83,66,School C,3.56,3.74,98,67,99,72,B
102664,Female,North Campus,IT,graduate,2020,2024,2025,71.79,60,70,School B,3.34,,84,50,84,72,B
102665,Male,West Campus,CS,graduate,2015,2019,2018,81.44,99,58,School D,4.43,4,98,74,98,95,A
102666,Female,West Campus,CNET,regular,2019,2022,2022,64.58,65,96,School C,3.8,3.44,72,79,72,78,B
102667,Female,Main Campus,CNET,discontinuous,2017,2020,2023,66.92,83,74,School B,3.77,3.92,97,99,97,78,B
102668,Male,North Campus,CS,graduate,2017,2022,2023,93.73,56,57,School A,4.51,4,94,99,94,96,A
102669,Male,North Campus,CNET,,2015,2020,2018,60.26,60,77,School C,1.14,0.96,66,57,66,40,D
102670,Male,Main Campus,IT,regular,2022,2025,2027,96.37,52,73,School B,2.37,2.51,59,40,59,51,C
102671,Female,West Campus,CNET,discontinuous,2021,2024,2026,78.71,63,75,School A,3.77,3.67,85,93,85,85,B
102672,Female,West Campus,CS,discontinuous,2020,2025,2025,77.3,76,81,School C,2.59,2.8,76,80,,51,C
102673,Male,West Campus,CNET,graduate,2020,2023,2024,79.6,83,67,School C,2.71,2.41,74,35,74,58,C
102674,Male,Main Campus,CNET,regular,2022,2026,2027,60.6,97,91,School C,3.97,4,97,55,97,85,B
102675,Male,West Campus,CNET,discontinuous,2017,2023,2022,67.04,71,98,School D,1.68,1.47,63,64,63,44,D
102676,Male,West Campus,CS,discontinuous,2016,2020,2021,63.82,76,98,School D,2.84,2.71,47,84,47,55,C
102677,Female,North Campus,CS,discontinuous,2016,2019,2019,68.32,100,78,School D,4.62,4,98,96,99,91,A
102678,Male,North Campus,CNET,graduate,2022,2028,2026,83.76,97,78,School A,3.22,2.83,80,66,80,73,B
102679,Male,Main Campus,IT,regular,2017,2022,2023,93.65,59,50,School A,3.27,3.29,56,90,56,67,B
102680,Male,North Campus,CS,regular,2021,2027,2026,90.69,56,66,School A,4.73,4,85,89,85,93,A
102681,Male,North Campus,CNET,regular,2022,2025,2028,,71,60,School B,2.12,2.46,66,35,66,52,C
102682,Female,West Campus,IT,discontinuous,2021,2024,2024,60.54,83,73,School A,4.46,3.97,98,90,99,90,A
102683,Male,West Campus,IT,regular,2018,2021,2021,87.46,71,89,School D,4.59,4,76,99,76,91,A
102684,Female,North Campus,IT,discontinuous,2021,2027,2026,85.06,73,90,School C,4.04,3.88,98,65,99,82,A
102685,Male,West Campus,CNET,regular,2015,2021,2021,75.48,59,81,School D,4.08,3.6,87,47,87,76,A
102686,Male,West Campus,IT,regular,2022,2026,2025,61.66,63,100,School D,,1.91,90,59,90,61,C
102687,Female,Main Campus,CS,discontinuous,2020,2025,2023,69.04,86,88,School C,3.77,3.68,98,70,99,86,
102688,,North Campus,IT,graduate,2016,2020,2021,83.8,58,50,School D,4.18,4,53,57,53,76,A
102689,Female,Main Campus,CNET,discontinuous,2016,2022,2021,78.01,68,65,School D,3.05,2.95,85,72,85,66,B
102690,Female,North Campus,IT,regular,2021,2027,2024,86.7,92,81,School D,2.09,2.12,50,57,50,60,C
102691,Male,North Campus,CS,regular,2018,2021,2023,62.27,59,76,School D,2.45,2.55,35,48,35,59,C
102692,Female,West Campus,CNET,regular,2019,2022,2025,94.97,89,58,School D,2.74,2.25,81,65,81,57,C
102693,Female,West Campus,CNET,regular,2021,2025,2024,80.41,84,67,School D,4.69,4,68,84,68,91,A
102694,Female,North Campus,CNET,graduate,2020,2026,2026,79.86,80,93,School B,4.17,4,84,76,84,86,A
102695,Female,North Campus,IT,regular,2019,2025,2023,92.38,69,79,School C,3.08,3.1,66,44,66,65,B
102696,Female,North Campus,CS,graduate,2022,2026,2027,84.96,77,97,School D,4.49,4,98,99,99,98,A
102697,Female,,IT,discontinuous,2016,2022,2021,87.3,56,72,School A,3.17,2.98,41,50,41,67,B
102698,Female,West Campus,IT,discontinuous,2021,2025,2025,88.37,91,89,School C,1.86,2.13,52,42,52,36,D
102699,Female,West Campus,CS,discontinuous,2016,2020,2022,63.08,85,76,School D,2.44,2.71,43,39,43,52,C
102700,Male,Main Campus,IT,regular,2022,2028,,80.65,73,76,School A,4.5,4,97,74,97,81,A
102701,Male,North Campus,CNET,discontinuous,2019,2024,2025,90.79,90,50,School B,3.42,3.9,70,50,70,67,B
102702,Female,North Campus,CNET,regular,2022,2027,2028,89.3,60,66,School B,3.23,2.86,39,72,39,69,B
102703,Male,Main Campus,CNET,graduate,2017,2023,2023,66.69,82,88,School C,3.97,3.49,98,99,99,85,B
102704,Female,North Campus,IT,graduate,2021,2027,2026,95.24,87,54,School A,2.8,3.07,76,35,76,52,C
102705,Female,Main Campus,CS,regular,2015,2021,2018,65.49,69,72,School C,2.23,2.54,59,55,59,64,C
102706,Male,Main Campus,CNET,regular,2022,2025,2026,63.42,65,78,School C,3.82,3.44,90,99,90,78,B
102707,Female,Main Campus,CNET,graduate,2022,2028,2027,69.55,59,76,School A,3.83,3.6,,62,66,87,B
102708,Female,North Campus,CNET,graduate,2020,2024,2023,94.25,71,88,School B,1.34,0.86,43,49,43,44,D
102709,Female,West Campus,CNET,graduate,2022,2028,2026,75.86,89,76,School C,3.75,3.54,98,99,99,86,B
102710,Female,Main Campus,,discontinuous,2018,2024,2024,67.1,57,91,School A,4.05,4,70,88,70,83,A
102711,Male,West Campus,IT,regular,2022,2027,2026,87.07,83,70,School B,2.19,2.21,35,36,35,45,C
102712,Female,West Campus,IT,regular,2020,2023,2023,61.94,61,71,School B,4.76,4,95,83,95,100,A
102713,Female,West Campus,CS,graduate,2018,2021,2021,97.34,86,88,School C,4.41,4,69,77,69,92,A
102714,Female,West Campus,IT,graduate,2015,2020,2020,81.43,61,52,School A,3.15,2.65,86,75,86,70,B
102715,Male,North Campus,CNET,graduate,2022,2027,2026,71.08,71,80,School C,3.18,2.98,76,92,76,67,B
102716,Female,Main Campus,CNET,graduate,2017,2022,2022,82.96,55,94,School B,4.08,4,98,75,99,81,A
102717,Male,North Campus,CNET,regular,2018,2024,2021,86.64,92,86,School A,2.38,2.85,35,48,35,47,C
102718,Male,North Campus,CS,regular,2016,2020,2019,62.25,86,99,School D,3.49,3.84,70,76,70,74,B
102719,Female,West Campus,IT,discontinuous,2018,2024,2021,71.91,79,84,School C,4.09,3.61,53,90,53,76,A
102720,Female,North Campus,CNET,regular,2015,2020,2020,74.41,67,100,School A,2.84,3.24,47,58,47,53,C
102721,Male,Main Campus,CS,discontinuous,2016,2020,2020,87.37,100,94,School C,2.68,2.96,68,42,68,53,C
102722,Female,West Campus,IT,discontinuous,2022,2028,2026,76.79,67,60,School A,4.33,4,65,79,65,92,A
102723,Male,Main Campus,CNET,discontinuous,2018,2022,2021,62.03,89,59,School A,2.75,2.71,59,64,59,57,C
102724,Male,West Campus,CS,graduate,2021,2026,2027,77.48,91,100,School B,4.17,4,58,60,58,88,A
102725,Female,Main Campus,CNET,regular,2015,2018,2020,97.06,60,77,School B,4.8,4,87,91,87,99,A
102726,Female,North Campus,IT,graduate,2020,2024,2024,69.74,52,85,School A,2.11,1.68,46,47,46,46,C
102727,Male,West Campus,CNET,discontinuous,2016,2021,2021,60.92,100,62,School B,2.55,2.28,43,72,43,58,C
102728,Male,North Campus,CS,discontinuous,,2019,2021,77.91,95,98,School D,3.12,2.87,51,96,51,68,B
102729,Male,North Campus,CNET,graduate,2016,2021,2020,73.88,68,63,School A,3.83,3.81,98,72,99,87,
102730,Male,Main Campus,CNET,regular,2021,2025,2027,93.86,65,74,School C,4.5,4,59,70,59,42,A
102731,Female,North Campus,IT,regular,2017,2023,2023,85.07,56,54,School D,2.88,2.85,35,35,35,52,C
102732,Female,Main Campus,CS,regular,2017,2020,2021,87.66,87,97,School A,4.6,4,98,64,99,91,A
102733,Female,Main Campus,CNET,regular,2022,2026,2025,95.26,76,84,School C,1.85,2.31,35,35,35,39,D
102734,Female,West Campus,CNET,discontinuous,2016,2019,2021,98.97,78,87,School C,2.01,2.45,57,69,57,60,C
102735,Female,Main Campus,CS,discontinuous,2017,2021,2023,76.89,88,63,School D,2.03,2.32,35,84,35,64,C
102736,Male,West Campus,CS,discontinuous,2016,2022,2019,70.09,91,73,School D,4,4,98,71,99,88,A
102737,Female,Main Campus,IT,graduate,2022,2027,2028,60.87,53,73,School B,2.35,2.39,35,55,35,47,C
102738,Female,North Campus,CNET,graduate,2016,2021,2021,60.78,97,89,School B,2.8,3.26,41,63,41,63,C
102739,Female,West Campus,CS,graduate,2015,2021,2021,72.43,88,90,School B,1.3,0.88,39,35,39,37,D
102740,Female,Main Campus,CNET,regular,2018,2024,2024,79.07,65,60,School C,4.52,4,98,67,99,92,A
102741,Female,West Campus,CNET,discontinuous,2020,2024,2026,63.61,80,52,School D,1.53,1.26,35,35,35,36,D
102742,Male,West Campus,CNET,regular,2016,2019,2020,84.89,50,100,School C,2.25,1.95,79,47,79,62,C
102743,Male,North Campus,IT,graduate,2015,2018,2018,64.27,51,60,School C,1.91,1.55,35,35,35,36,D
102744,Male,Main Campus,CS,graduate,2017,2022,2021,99,84,84,School D,1.46,1.58,35,55,35,41,D
102745,Female,North Campus,CNET,discontinuous,2020,2025,2025,61.8,99,67,School A,2.38,2.66,82,52,82,60,C
102746,Male,West Campus,IT,graduate,2021,2027,2025,66.06,81,72,,2.76,2.84,35,35,35,50,C
102747,Male,Main Campus,CNET,regular,2020,2025,2024,80.96,80,60,School B,2.28,1.93,57,35,57,57,C
102748,Female,West Campus,CS,graduate,2016,2019,2019,74.01,50,92,School D,3.49,3.8,84,89,84,74,B
102749,Female,West Campus,CNET,regular,2021,2027,2026,70.19,81,69,School C,4.36,4,74,95,74,94,A
102750,Female,North Campus,CS,regular,2022,2026,2027,68.81,67,69,School A,3.11,3,39,50,39,66,B
102751,Male,North Campus,IT,regular,2018,2021,2022,80.97,66,96,School A,2.86,3.03,52,62,52,49,C
102752,Male,West Campus,CS,regular,2019,2024,2023,94.9,68,91,School D,2.76,2.52,54,35,54,47,C
102753,Female,West Campus,CNET,discontinuous,2015,2019,2019,85.65,64,55,School B,1.39,1.24,54,49,54,39,D
102754,Female,West Campus,CS,discontinuous,2018,2021,2022,60.95,92,93,School A,4.02,4,59,99,59,86,A
102755,Male,West Campus,CNET,regular,2017,2020,2022,70.08,82,62,School B,4.17,3.96,82,91,82,75,A
102756,Male,West Campus,CNET,discontinuous,2018,2024,2021,97.08,94,65,School D,3.81,3.78,75,99,75,87,B
102757,Female,West Campus,IT,regular,2020,2023,2024,96.1,62,87,School D,3.73,4,59,87,59,84,B
102758,Female,Main Campus,CNET,discontinuous,2015,2018,2021,92.22,65,76,School B,2.48,2.69,52,35,52,49,C
102759,Male,North Campus,CS,graduate,2018,2023,2024,82.57,60,90,School A,1.14,0.7,35,55,35,41,D
102760,Female,West Campus,CS,discontinuous,2017,2022,2021,93.9,100,87,School D,3.11,2.76,56,70,56,74,B
102761,Male,West Campus,CS,graduate,2016,2022,2020,71.46,56,61,School A,2.8,2.31,72,83,72,62,C
102762,Male,North Campus,CS,discontinuous,2017,2021,2022,94.24,99,76,School D,2.01,2.14,51,51,51,59,C
102763,Male,North Campus,CNET,graduate,2022,2027,2026,70.11,99,88,School B,2.74,2.69,37,58,37,49,C
102764,Male,North Campus,CS,regular,2017,2021,2021,66.39,92,66,School D,4.56,4,98,99,99,99,A
102765,Female,Main Campus,IT,graduate,2015,2021,2020,80.45,77,58,School D,1.56,2.02,35,35,35,38,D
102766,Female,Main Campus,CS,graduate,2018,2022,2021,92.59,71,94,School B,2.6,2.63,35,35,35,45,C
102767,Male,Main Campus,CS,graduate,2015,2019,2019,88.07,54,94,School A,0.5,0.24,53,72,53,60,E
102768,Male,West Campus,CNET,discontinuous,2017,2022,2021,60.42,78,90,School A,4.36,4,98,97,99,95,A
102769,Male,West Campus,CS,discontinuous,2015,2021,2021,60.17,91,50,School B,3.06,3.24,47,93,47,71,B
102770,Male,West Campus,CS,discontinuous,2018,2024,2024,83.93,81,87,School C,2.68,2.26,51,57,51,57,C
102771,Male,West Campus,IT,graduate,2021,2025,2026,64.45,85,71,School B,3.13,2.9,64,78,64,74,B
102772,Female,West Campus,CS,graduate,2021,2025,2026,82.08,85,80,School C,2.03,2.34,41,43,41,57,C
102773,Female,West Campus,IT,regular,2021,2026,2027,99.51,96,54,School B,2.88,2.84,35,47,35,50,C
102774,Female,North Campus,CS,regular,2021,2024,2025,91.85,94,100,School D,4.79,4,76,83,76,95,A
